timestamp,entry_id,soil1,soil2,temperature,humidity,light,decision,soil_avg,soil_diff
2025-11-28 17:33:52+00:00,6237,348.0,437.0,17.8,63.6,40,0,392.5,89.0
2025-11-28 17:36:53+00:00,6238,347.0,438.0,17.8,64.4,40,0,392.5,91.0
2025-11-28 17:39:52+00:00,6239,347.0,439.0,17.8,64.9,40,0,393.0,92.0
2025-11-28 17:42:53+00:00,6240,349.0,439.0,17.8,64.4,39,0,394.0,90.0
2025-11-28 17:45:53+00:00,6241,349.0,439.0,17.8,63.8,40,0,394.0,90.0
2025-11-28 17:48:52+00:00,6242,348.0,439.0,17.8,63.3,40,0,393.5,91.0
2025-11-28 17:51:53+00:00,6243,348.0,437.0,17.7,63.4,40,0,392.5,89.0
2025-11-28 17:54:53+00:00,6244,349.0,439.0,17.7,63.3,40,0,394.0,90.0
2025-11-28 17:57:53+00:00,6245,349.0,439.0,17.7,63.4,40,0,394.0,90.0
2025-11-28 18:00:53+00:00,6246,348.0,438.0,17.7,64.4,39,0,393.0,90.0
2025-11-28 18:03:53+00:00,6247,347.0,439.0,17.7,64.9,40,0,393.0,92.0
2025-11-28 18:06:52+00:00,6248,348.0,438.0,17.7,64.7,39,0,393.0,90.0
2025-11-28 18:09:53+00:00,6249,349.0,439.0,17.7,64.2,39,0,394.0,90.0
2025-11-28 18:12:53+00:00,6250,347.0,438.0,17.7,63.8,40,0,392.5,91.0
2025-11-28 18:15:53+00:00,6251,348.0,438.0,17.6,63.5,40,0,393.0,90.0
2025-11-28 18:18:52+00:00,6252,347.0,438.0,17.6,63.2,40,0,392.5,91.0
2025-11-28 18:21:53+00:00,6253,348.0,438.0,17.6,62.9,40,0,393.0,90.0
2025-11-28 18:24:53+00:00,6254,350.0,439.0,17.6,63.7,40,0,394.5,89.0
2025-11-28 18:29:41+00:00,6255,347.0,438.0,17.6,64.4,40,0,392.5,91.0
2025-11-28 18:32:40+00:00,6256,349.0,440.0,17.6,64.7,39,0,394.5,91.0
2025-11-28 18:35:40+00:00,6257,349.0,439.0,17.6,64.0,40,0,394.0,90.0
2025-11-28 18:38:40+00:00,6258,348.0,440.0,17.6,63.4,40,0,394.0,92.0
2025-11-28 18:41:40+00:00,6259,349.0,439.0,17.6,63.1,40,0,394.0,90.0
2025-11-28 18:44:40+00:00,6260,348.0,439.0,17.5,63.3,39,0,393.5,91.0
2025-11-28 18:47:40+00:00,6261,349.0,440.0,17.5,62.9,39,0,394.5,91.0
2025-11-28 18:50:40+00:00,6262,349.0,439.0,17.5,63.4,39,0,394.0,90.0
2025-11-28 18:53:40+00:00,6263,350.0,440.0,17.5,64.5,39,0,395.0,90.0
2025-11-28 18:56:40+00:00,6264,348.0,439.0,17.5,64.8,40,0,393.5,91.0
2025-11-28 18:59:40+00:00,6265,350.0,439.0,17.5,64.2,40,0,394.5,89.0
2025-11-28 19:02:40+00:00,6266,350.0,441.0,17.5,63.8,40,0,395.5,91.0
2025-11-28 19:05:40+00:00,6267,349.0,439.0,17.5,63.4,40,0,394.0,90.0
2025-11-28 19:08:40+00:00,6268,350.0,440.0,17.5,63.4,40,0,395.0,90.0
2025-11-28 19:11:40+00:00,6269,349.0,438.0,17.4,63.2,38,0,393.5,89.0
2025-11-28 19:14:40+00:00,6270,350.0,440.0,17.4,63.1,40,0,395.0,90.0
2025-11-28 19:17:40+00:00,6271,350.0,440.0,17.4,64.3,40,0,395.0,90.0
2025-11-28 19:20:40+00:00,6272,348.0,440.0,17.4,64.9,40,0,394.0,92.0
2025-11-28 19:23:40+00:00,6273,349.0,439.0,17.5,64.6,40,0,394.0,90.0
2025-11-28 19:26:40+00:00,6274,350.0,440.0,17.5,63.9,40,0,395.0,90.0
2025-11-28 19:29:40+00:00,6275,349.0,439.0,17.4,63.5,40,0,394.0,90.0
2025-11-28 19:32:40+00:00,6276,350.0,441.0,17.4,63.0,40,0,395.5,91.0
2025-11-28 19:35:40+00:00,6277,349.0,440.0,17.4,63.1,40,0,394.5,91.0
2025-11-28 19:38:40+00:00,6278,350.0,441.0,17.4,63.2,40,0,395.5,91.0
2025-11-28 19:41:40+00:00,6279,350.0,440.0,17.4,64.3,40,0,395.0,90.0
2025-11-28 19:44:40+00:00,6280,349.0,439.0,17.4,64.7,40,0,394.0,90.0
2025-11-28 19:47:40+00:00,6281,349.0,439.0,17.4,64.8,40,0,394.0,90.0
2025-11-28 19:50:40+00:00,6282,350.0,440.0,17.4,64.1,40,0,395.0,90.0
2025-11-28 19:53:40+00:00,6283,350.0,441.0,17.4,63.7,40,0,395.5,91.0
2025-11-28 19:56:40+00:00,6284,350.0,441.0,17.4,63.4,40,0,395.5,91.0
2025-11-28 19:59:40+00:00,6285,351.0,441.0,17.4,63.6,40,0,396.0,90.0
2025-11-28 20:02:40+00:00,6286,349.0,441.0,17.4,63.1,40,0,395.0,92.0
2025-11-28 20:05:40+00:00,6287,349.0,440.0,17.4,63.7,40,0,394.5,91.0
2025-11-28 20:08:40+00:00,6288,349.0,440.0,17.4,64.3,40,0,394.5,91.0
2025-11-28 20:11:40+00:00,6289,350.0,441.0,17.3,64.7,40,0,395.5,91.0
2025-11-28 20:14:40+00:00,6290,351.0,441.0,17.4,64.0,40,0,396.0,90.0
2025-11-28 20:17:40+00:00,6291,352.0,442.0,17.4,63.6,40,0,397.0,90.0
2025-11-28 20:20:40+00:00,6292,352.0,441.0,17.3,63.1,40,0,396.5,89.0
2025-11-28 20:23:40+00:00,6293,349.0,441.0,17.3,62.7,40,0,395.0,92.0
2025-11-28 20:26:40+00:00,6294,352.0,442.0,17.3,62.9,40,0,397.0,90.0
2025-11-28 20:29:40+00:00,6295,351.0,441.0,17.3,63.1,40,0,396.0,90.0
2025-11-28 20:32:40+00:00,6296,351.0,441.0,17.3,64.2,40,0,396.0,90.0
2025-11-28 20:35:40+00:00,6297,350.0,441.0,17.3,64.7,40,0,395.5,91.0
2025-11-28 20:38:40+00:00,6298,350.0,441.0,17.3,64.2,40,0,395.5,91.0
2025-11-28 20:41:40+00:00,6299,350.0,441.0,17.3,63.6,40,0,395.5,91.0
2025-11-28 20:44:40+00:00,6300,351.0,442.0,17.3,63.2,40,0,396.5,91.0
2025-11-28 20:47:40+00:00,6301,350.0,441.0,17.3,63.2,40,0,395.5,91.0
2025-11-28 20:50:40+00:00,6302,350.0,441.0,17.2,63.0,40,0,395.5,91.0
2025-11-28 20:53:40+00:00,6303,351.0,441.0,17.3,62.8,40,0,396.0,90.0
2025-11-28 20:56:40+00:00,6304,351.0,442.0,17.3,63.9,40,0,396.5,91.0
2025-11-28 20:59:40+00:00,6305,352.0,441.0,17.2,64.5,40,0,396.5,89.0
2025-11-28 21:02:40+00:00,6306,350.0,441.0,17.3,64.3,40,0,395.5,91.0
2025-11-28 21:05:40+00:00,6307,352.0,442.0,17.3,63.7,41,0,397.0,90.0
2025-11-28 21:08:40+00:00,6308,352.0,443.0,17.3,63.4,40,0,397.5,91.0
2025-11-28 21:11:40+00:00,6309,351.0,442.0,17.2,63.0,41,0,396.5,91.0
2025-11-28 21:14:40+00:00,6310,351.0,442.0,17.2,62.6,41,0,396.5,91.0
2025-11-28 21:17:40+00:00,6311,351.0,442.0,17.2,62.8,40,0,396.5,91.0
2025-11-28 21:20:40+00:00,6312,350.0,441.0,17.2,63.8,40,0,395.5,91.0
2025-11-28 21:23:40+00:00,6313,351.0,444.0,17.2,64.3,40,0,397.5,93.0
2025-11-28 21:26:40+00:00,6314,353.0,443.0,17.3,64.5,40,0,398.0,90.0
2025-11-28 21:29:40+00:00,6315,352.0,442.0,17.2,63.8,41,0,397.0,90.0
2025-11-28 21:32:40+00:00,6316,351.0,442.0,17.2,63.2,39,0,396.5,91.0
2025-11-28 21:35:40+00:00,6317,351.0,442.0,17.2,63.0,40,0,396.5,91.0
2025-11-28 21:38:40+00:00,6318,352.0,443.0,17.2,63.1,40,0,397.5,91.0
2025-11-28 21:41:40+00:00,6319,351.0,443.0,17.2,62.9,40,0,397.0,92.0
2025-11-28 21:44:40+00:00,6320,352.0,443.0,17.2,63.5,40,0,397.5,91.0
2025-11-28 21:47:40+00:00,6321,352.0,443.0,17.2,64.2,40,0,397.5,91.0
2025-11-28 21:50:40+00:00,6322,353.0,443.0,17.2,64.4,40,0,398.0,90.0
2025-11-28 21:53:40+00:00,6323,353.0,443.0,17.2,63.8,40,0,398.0,90.0
2025-11-28 21:56:40+00:00,6324,351.0,443.0,17.2,63.4,41,0,397.0,92.0
2025-11-28 21:59:40+00:00,6325,351.0,442.0,17.2,63.2,41,0,396.5,91.0
2025-11-28 22:02:41+00:00,6326,351.0,442.0,17.2,62.9,41,0,396.5,91.0
2025-11-28 22:05:41+00:00,6327,352.0,443.0,17.2,62.5,41,0,397.5,91.0
2025-11-28 22:08:41+00:00,6328,352.0,443.0,17.2,63.0,41,0,397.5,91.0
2025-11-28 22:11:41+00:00,6329,352.0,443.0,17.2,64.0,40,0,397.5,91.0
2025-11-28 22:14:41+00:00,6330,352.0,443.0,17.2,64.4,40,0,397.5,91.0
2025-11-28 22:17:42+00:00,6331,352.0,443.0,17.2,64.1,40,0,397.5,91.0
2025-11-28 22:20:40+00:00,6332,352.0,443.0,17.2,63.5,40,0,397.5,91.0
2025-11-28 22:23:40+00:00,6333,353.0,443.0,17.2,63.0,41,0,398.0,90.0
2025-11-28 22:26:40+00:00,6334,351.0,443.0,17.2,62.9,41,0,397.0,92.0
2025-11-28 22:29:40+00:00,6335,353.0,443.0,17.1,62.9,40,0,398.0,90.0
2025-11-28 22:32:40+00:00,6336,352.0,444.0,17.1,62.9,40,0,398.0,92.0
2025-11-28 22:35:40+00:00,6337,351.0,443.0,17.2,64.0,40,0,397.0,92.0
2025-11-28 22:38:40+00:00,6338,353.0,444.0,17.2,64.4,40,0,398.5,91.0
2025-11-28 22:41:40+00:00,6339,352.0,443.0,17.1,64.1,40,0,397.5,91.0
2025-11-28 22:44:40+00:00,6340,353.0,445.0,17.2,63.5,42,0,399.0,92.0
2025-11-28 22:47:40+00:00,6341,352.0,443.0,17.2,63.2,40,0,397.5,91.0
2025-11-28 22:50:40+00:00,6342,352.0,443.0,17.2,63.0,40,0,397.5,91.0
2025-11-28 22:53:40+00:00,6343,352.0,444.0,17.2,62.6,40,0,398.0,92.0
2025-11-28 22:56:40+00:00,6344,352.0,443.0,17.2,62.2,41,0,397.5,91.0
2025-11-28 22:59:40+00:00,6345,352.0,443.0,17.2,63.5,40,0,397.5,91.0
2025-11-28 23:02:40+00:00,6346,352.0,443.0,17.2,64.1,41,0,397.5,91.0
2025-11-28 23:05:40+00:00,6347,353.0,445.0,17.2,64.3,41,0,399.0,92.0
2025-11-28 23:08:40+00:00,6348,353.0,445.0,17.2,63.5,40,0,399.0,92.0
2025-11-28 23:11:40+00:00,6349,353.0,444.0,17.2,62.9,40,0,398.5,91.0
2025-11-28 23:14:40+00:00,6350,353.0,444.0,17.2,62.8,40,0,398.5,91.0
2025-11-28 23:17:40+00:00,6351,354.0,444.0,17.2,62.8,40,0,399.0,90.0
2025-11-28 23:20:40+00:00,6352,354.0,444.0,17.2,62.6,41,0,399.0,90.0
2025-11-28 23:23:40+00:00,6353,353.0,444.0,17.2,63.5,41,0,398.5,91.0
2025-11-28 23:26:40+00:00,6354,353.0,444.0,17.2,64.1,40,0,398.5,91.0
2025-11-28 23:29:40+00:00,6355,353.0,444.0,17.2,64.2,41,0,398.5,91.0
2025-11-28 23:32:40+00:00,6356,354.0,444.0,17.2,63.7,41,0,399.0,90.0
2025-11-28 23:35:40+00:00,6357,353.0,445.0,17.2,63.2,40,0,399.0,92.0
2025-11-28 23:38:40+00:00,6358,353.0,445.0,17.2,63.1,40,0,399.0,92.0
2025-11-28 23:41:40+00:00,6359,353.0,444.0,17.2,62.7,41,0,398.5,91.0
2025-11-28 23:44:40+00:00,6360,353.0,444.0,17.2,62.4,41,0,398.5,91.0
2025-11-28 23:47:40+00:00,6361,352.0,444.0,17.2,63.0,41,0,398.0,92.0
2025-11-28 23:50:40+00:00,6362,353.0,444.0,17.2,63.7,41,0,398.5,91.0
2025-11-28 23:53:40+00:00,6363,353.0,444.0,17.2,64.2,40,0,398.5,91.0
2025-11-28 23:56:40+00:00,6364,354.0,446.0,17.2,63.7,41,0,400.0,92.0
2025-11-28 23:59:40+00:00,6365,353.0,444.0,17.2,63.1,41,0,398.5,91.0
2025-11-29 00:02:40+00:00,6366,354.0,444.0,17.2,62.9,40,0,399.0,90.0
2025-11-29 00:05:40+00:00,6367,354.0,445.0,17.1,62.8,40,0,399.5,91.0
2025-11-29 00:08:40+00:00,6368,353.0,445.0,17.1,62.6,40,0,399.0,92.0
2025-11-29 00:11:40+00:00,6369,353.0,445.0,17.1,62.6,41,0,399.0,92.0
2025-11-29 00:14:40+00:00,6370,353.0,446.0,17.1,63.6,40,0,399.5,93.0
2025-11-29 00:17:40+00:00,6371,354.0,445.0,17.2,64.0,41,0,399.5,91.0
2025-11-29 00:20:40+00:00,6372,355.0,445.0,17.2,63.7,41,0,400.0,90.0
2025-11-29 00:23:40+00:00,6373,354.0,446.0,17.2,63.1,40,0,400.0,92.0
2025-11-29 00:26:40+00:00,6374,353.0,445.0,17.2,62.8,40,0,399.0,92.0
2025-11-29 00:29:40+00:00,6375,354.0,445.0,17.2,62.6,40,0,399.5,91.0
2025-11-29 00:32:40+00:00,6376,355.0,446.0,17.2,62.2,41,0,400.5,91.0
2025-11-29 00:35:40+00:00,6377,354.0,446.0,17.2,61.7,40,0,400.0,92.0
2025-11-29 00:38:40+00:00,6378,354.0,446.0,17.2,62.7,40,0,400.0,92.0
2025-11-29 00:41:40+00:00,6379,353.0,446.0,17.2,63.3,41,0,399.5,93.0
2025-11-29 00:44:41+00:00,6380,354.0,446.0,17.3,63.1,42,0,400.0,92.0
2025-11-29 00:47:40+00:00,6381,353.0,446.0,17.4,63.2,41,0,399.5,93.0
2025-11-29 00:50:40+00:00,6382,354.0,445.0,17.5,63.7,41,0,399.5,91.0
2025-11-29 00:53:40+00:00,6383,353.0,446.0,17.5,63.6,41,0,399.5,93.0
2025-11-29 00:56:40+00:00,6384,354.0,446.0,17.6,63.6,40,0,400.0,92.0
2025-11-29 00:59:40+00:00,6385,356.0,447.0,17.6,63.2,41,0,401.5,91.0
2025-11-29 01:02:40+00:00,6386,355.0,448.0,17.6,62.9,43,0,401.5,93.0
2025-11-29 01:05:40+00:00,6387,354.0,447.0,17.7,63.1,42,0,400.5,93.0
2025-11-29 01:08:40+00:00,6388,356.0,447.0,17.7,63.6,42,0,401.5,91.0
2025-11-29 01:11:40+00:00,6389,355.0,448.0,17.7,64.7,41,0,401.5,93.0
2025-11-29 01:14:40+00:00,6390,355.0,448.0,17.7,65.2,40,0,401.5,93.0
2025-11-29 01:17:41+00:00,6391,354.0,447.0,17.7,64.5,40,0,400.5,93.0
2025-11-29 01:20:41+00:00,6392,356.0,448.0,17.8,64.0,40,0,402.0,92.0
2025-11-29 01:23:40+00:00,6393,355.0,449.0,17.8,63.9,40,0,402.0,94.0
2025-11-29 01:26:40+00:00,6394,355.0,449.0,17.7,63.9,40,0,402.0,94.0
2025-11-29 01:38:42+00:00,6395,355.0,449.0,17.8,65.4,40,0,402.0,94.0
2025-11-29 01:44:43+00:00,6396,355.0,449.0,17.8,64.3,41,0,402.0,94.0
2025-11-29 01:47:40+00:00,6397,356.0,449.0,17.8,64.4,41,0,402.5,93.0
2025-11-29 01:50:40+00:00,6398,355.0,450.0,17.8,65.9,40,0,402.5,95.0
2025-11-29 01:53:40+00:00,6399,356.0,450.0,17.8,66.7,40,0,403.0,94.0
2025-11-29 01:56:40+00:00,6400,356.0,449.0,17.8,66.7,40,0,402.5,93.0
2025-11-29 01:59:40+00:00,6401,355.0,449.0,17.9,65.7,40,0,402.0,94.0
2025-11-29 02:02:40+00:00,6402,356.0,449.0,17.9,65.1,40,0,402.5,93.0
2025-11-29 02:05:40+00:00,6403,355.0,450.0,17.9,64.9,40,0,402.5,95.0
2025-11-29 02:08:40+00:00,6404,356.0,449.0,17.8,65.5,40,0,402.5,93.0
2025-11-29 02:11:40+00:00,6405,357.0,450.0,17.8,66.6,40,0,403.5,93.0
2025-11-29 02:14:40+00:00,6406,356.0,450.0,17.9,67.2,40,0,403.0,94.0
2025-11-29 02:17:43+00:00,6407,357.0,450.0,17.9,67.0,40,0,403.5,93.0
2025-11-29 02:20:40+00:00,6408,358.0,452.0,18.0,66.3,41,0,405.0,94.0
2025-11-29 02:23:40+00:00,6409,356.0,451.0,18.0,65.6,41,0,403.5,95.0
2025-11-29 02:26:40+00:00,6410,356.0,449.0,18.0,65.3,40,0,402.5,93.0
2025-11-29 02:29:40+00:00,6411,357.0,451.0,17.9,65.5,40,0,404.0,94.0
2025-11-29 02:32:40+00:00,6412,357.0,450.0,18.0,66.7,40,0,403.5,93.0
2025-11-29 02:35:40+00:00,6413,357.0,450.0,18.0,67.3,40,0,403.5,93.0
2025-11-29 02:38:40+00:00,6414,356.0,450.0,18.0,67.1,40,0,403.0,94.0
2025-11-29 02:41:41+00:00,6415,356.0,450.0,18.0,66.5,40,0,403.0,94.0
2025-11-29 02:44:40+00:00,6416,357.0,451.0,18.0,66.1,41,0,404.0,94.0
2025-11-29 02:47:41+00:00,6417,356.0,451.0,18.0,65.7,39,0,403.5,95.0
2025-11-29 02:50:41+00:00,6418,357.0,450.0,18.0,65.7,40,0,403.5,93.0
2025-11-29 02:53:41+00:00,6419,358.0,451.0,18.0,67.1,40,0,404.5,93.0
2025-11-29 02:56:40+00:00,6420,356.0,451.0,18.0,67.4,40,0,403.5,95.0
2025-11-29 02:59:40+00:00,6421,357.0,451.0,18.1,67.3,40,0,404.0,94.0
2025-11-29 03:02:40+00:00,6422,356.0,451.0,18.1,66.6,40,0,403.5,95.0
2025-11-29 03:05:40+00:00,6423,358.0,452.0,18.1,66.4,40,0,405.0,94.0
2025-11-29 03:08:40+00:00,6424,359.0,453.0,18.1,66.3,41,0,406.0,94.0
2025-11-29 03:11:41+00:00,6425,358.0,452.0,18.0,65.8,40,0,405.0,94.0
2025-11-29 03:14:40+00:00,6426,357.0,451.0,18.1,67.2,41,0,404.0,94.0
2025-11-29 03:17:41+00:00,6427,358.0,453.0,18.1,67.8,40,0,405.5,95.0
2025-11-29 03:20:41+00:00,6428,357.0,452.0,18.1,67.7,40,0,404.5,95.0
2025-11-29 03:23:40+00:00,6429,357.0,452.0,18.1,66.9,40,0,404.5,95.0
2025-11-29 03:26:40+00:00,6430,357.0,453.0,18.1,66.6,41,0,405.0,96.0
2025-11-29 03:29:40+00:00,6431,357.0,451.0,18.1,66.4,40,0,404.0,94.0
2025-11-29 03:32:40+00:00,6432,358.0,453.0,18.1,66.3,41,0,405.5,95.0
2025-11-29 03:35:41+00:00,6433,357.0,453.0,18.1,67.3,40,0,405.0,96.0
2025-11-29 03:38:41+00:00,6434,358.0,453.0,18.1,67.9,40,0,405.5,95.0
2025-11-29 03:41:41+00:00,6435,359.0,453.0,18.2,68.0,40,0,406.0,94.0
2025-11-29 03:44:40+00:00,6436,357.0,452.0,18.2,67.3,40,0,404.5,95.0
2025-11-29 03:47:41+00:00,6437,358.0,453.0,18.2,66.9,41,0,405.5,95.0
2025-11-29 03:50:41+00:00,6438,358.0,453.0,18.1,66.5,41,0,405.5,95.0
2025-11-29 03:53:40+00:00,6439,357.0,453.0,18.2,66.5,41,0,405.0,96.0
2025-11-29 03:56:40+00:00,6440,359.0,453.0,18.2,67.1,40,0,406.0,94.0
2025-11-29 03:59:40+00:00,6441,358.0,453.0,18.2,67.8,40,0,405.5,95.0
2025-11-29 04:02:40+00:00,6442,356.0,453.0,18.2,68.3,41,0,404.5,97.0
2025-11-29 04:05:40+00:00,6443,359.0,454.0,18.2,67.5,41,0,406.5,95.0
2025-11-29 04:08:40+00:00,6444,358.0,453.0,18.2,67.0,41,0,405.5,95.0
2025-11-29 04:11:40+00:00,6445,358.0,453.0,18.2,66.5,40,0,405.5,95.0
2025-11-29 04:14:40+00:00,6446,358.0,454.0,18.2,66.2,41,0,406.0,96.0
2025-11-29 04:17:40+00:00,6447,357.0,453.0,18.2,66.7,41,0,405.0,96.0
2025-11-29 04:20:40+00:00,6448,358.0,454.0,18.2,67.9,41,0,406.0,96.0
2025-11-29 04:23:40+00:00,6449,358.0,454.0,18.2,68.5,41,0,406.0,96.0
2025-11-29 04:26:41+00:00,6450,359.0,456.0,18.2,68.0,41,0,407.5,97.0
2025-11-29 04:29:41+00:00,6451,358.0,455.0,18.3,67.1,41,0,406.5,97.0
2025-11-29 04:32:41+00:00,6452,358.0,453.0,18.2,66.7,40,0,405.5,95.0
2025-11-29 04:35:40+00:00,6453,358.0,454.0,18.3,66.3,40,0,406.0,96.0
2025-11-29 04:38:40+00:00,6454,358.0,454.0,18.3,66.1,41,0,406.0,96.0
2025-11-29 04:41:41+00:00,6455,359.0,455.0,18.3,67.8,41,0,407.0,96.0
2025-11-29 04:44:41+00:00,6456,358.0,455.0,18.2,68.6,40,0,406.5,97.0
2025-11-29 04:47:40+00:00,6457,359.0,455.0,18.3,68.2,42,0,407.0,96.0
2025-11-29 04:50:40+00:00,6458,359.0,455.0,18.3,67.4,41,0,407.0,96.0
2025-11-29 04:56:44+00:00,6459,359.0,455.0,18.3,66.3,41,0,407.0,96.0
2025-11-29 04:59:40+00:00,6460,358.0,454.0,18.3,66.2,41,0,406.0,96.0
2025-11-29 05:02:41+00:00,6461,359.0,456.0,18.3,67.4,41,0,407.5,97.0
2025-11-29 05:05:44+00:00,6462,358.0,455.0,18.3,68.5,41,0,406.5,97.0
2025-11-29 05:11:41+00:00,6463,361.0,457.0,18.4,67.8,40,0,409.0,96.0
2025-11-29 05:17:41+00:00,6464,360.0,457.0,18.4,66.7,41,0,408.5,97.0
2025-11-29 05:20:40+00:00,6465,359.0,456.0,18.3,66.5,40,0,407.5,97.0
2025-11-29 05:23:40+00:00,6466,359.0,456.0,18.3,67.5,41,0,407.5,97.0
2025-11-29 05:26:40+00:00,6467,359.0,457.0,18.3,68.4,40,0,408.0,98.0
2025-11-29 05:29:40+00:00,6468,359.0,456.0,18.3,68.6,41,0,407.5,97.0
2025-11-29 05:32:41+00:00,6469,361.0,458.0,18.4,68.3,41,0,409.5,97.0
2025-11-29 05:35:40+00:00,6470,360.0,457.0,18.4,67.6,41,0,408.5,97.0
2025-11-29 05:38:40+00:00,6471,360.0,458.0,18.4,67.1,41,0,409.0,98.0
2025-11-29 05:41:41+00:00,6472,358.0,456.0,18.4,66.9,41,0,407.0,98.0
2025-11-29 05:44:40+00:00,6473,359.0,457.0,18.4,67.4,41,0,408.0,98.0
2025-11-29 05:47:41+00:00,6474,360.0,457.0,18.3,68.3,41,0,408.5,97.0
2025-11-29 05:50:40+00:00,6475,359.0,457.0,18.4,68.7,41,0,408.0,98.0
2025-11-29 05:53:41+00:00,6476,359.0,457.0,18.4,68.4,41,0,408.0,98.0
2025-11-29 05:56:41+00:00,6477,360.0,457.0,18.4,67.8,41,0,408.5,97.0
2025-11-29 05:59:40+00:00,6478,360.0,457.0,18.4,67.3,41,0,408.5,97.0
2025-11-29 06:02:40+00:00,6479,360.0,458.0,18.4,67.4,41,0,409.0,98.0
2025-11-29 06:05:41+00:00,6480,360.0,457.0,18.4,67.5,41,0,408.5,97.0
2025-11-29 06:08:41+00:00,6481,359.0,457.0,18.4,68.4,41,0,408.0,98.0
2025-11-29 06:11:40+00:00,6482,359.0,457.0,18.5,68.8,41,0,408.0,98.0
2025-11-29 06:14:41+00:00,6483,358.0,458.0,18.5,68.5,41,0,408.0,100.0
2025-11-29 06:17:41+00:00,6484,361.0,459.0,18.5,67.8,41,0,410.0,98.0
2025-11-29 06:20:41+00:00,6485,359.0,457.0,18.5,67.5,42,0,408.0,98.0
2025-11-29 06:23:40+00:00,6486,360.0,458.0,18.4,67.4,41,0,409.0,98.0
2025-11-29 06:26:41+00:00,6487,360.0,458.0,18.4,67.4,41,0,409.0,98.0
2025-11-29 06:29:41+00:00,6488,360.0,458.0,18.4,68.6,41,0,409.0,98.0
2025-11-29 06:32:40+00:00,6489,360.0,459.0,18.5,68.9,41,0,409.5,99.0
2025-11-29 06:35:40+00:00,6490,361.0,459.0,18.5,68.8,41,0,410.0,98.0
2025-11-29 06:38:41+00:00,6491,359.0,459.0,18.5,68.0,41,0,409.0,100.0
2025-11-29 06:41:40+00:00,6492,361.0,460.0,18.5,67.7,41,0,410.5,99.0
2025-11-29 06:44:41+00:00,6493,360.0,458.0,18.4,67.7,41,0,409.0,98.0
2025-11-29 06:47:41+00:00,6494,361.0,459.0,18.4,67.5,41,0,410.0,98.0
2025-11-29 06:50:41+00:00,6495,360.0,459.0,18.5,68.4,41,0,409.5,99.0
2025-11-29 06:53:41+00:00,6496,360.0,459.0,18.5,68.9,41,0,409.5,99.0
2025-11-29 06:56:41+00:00,6497,360.0,459.0,18.5,68.8,41,0,409.5,99.0
2025-11-29 06:59:41+00:00,6498,359.0,458.0,18.5,68.1,41,0,408.5,99.0
2025-11-29 07:02:41+00:00,6499,361.0,459.0,18.5,67.7,40,0,410.0,98.0
2025-11-29 07:05:42+00:00,6500,362.0,460.0,18.5,67.7,41,0,411.0,98.0
2025-11-29 07:08:42+00:00,6501,360.0,459.0,18.4,67.4,41,0,409.5,99.0
2025-11-29 07:11:44+00:00,6502,361.0,459.0,18.5,68.2,41,0,410.0,98.0
2025-11-29 07:14:41+00:00,6503,362.0,459.0,18.5,68.9,41,0,410.5,97.0
2025-11-29 07:17:41+00:00,6504,360.0,460.0,18.5,68.8,42,0,410.0,100.0
2025-11-29 07:20:41+00:00,6505,362.0,460.0,18.5,68.1,42,0,411.0,98.0
2025-11-29 07:23:41+00:00,6506,361.0,459.0,18.5,67.8,42,0,410.0,98.0
2025-11-29 07:26:41+00:00,6507,360.0,459.0,18.5,67.8,44,0,409.5,99.0
2025-11-29 07:29:41+00:00,6508,360.0,459.0,18.5,67.4,46,0,409.5,99.0
2025-11-29 07:32:41+00:00,6509,361.0,459.0,18.5,67.7,49,0,410.0,98.0
2025-11-29 07:35:41+00:00,6510,361.0,460.0,18.5,68.7,53,0,410.5,99.0
2025-11-29 07:38:41+00:00,6511,360.0,460.0,18.5,68.9,59,0,410.0,100.0
2025-11-29 07:41:41+00:00,6512,361.0,459.0,18.5,68.4,67,0,410.0,98.0
2025-11-29 07:44:41+00:00,6513,361.0,460.0,18.5,67.9,77,0,410.5,99.0
2025-11-29 07:47:41+00:00,6514,362.0,460.0,18.5,67.7,87,0,411.0,98.0
2025-11-29 07:50:41+00:00,6515,362.0,461.0,18.5,67.7,103,0,411.5,99.0
2025-11-29 07:53:41+00:00,6516,361.0,459.0,18.5,67.7,111,0,410.0,98.0
2025-11-29 07:56:41+00:00,6517,361.0,460.0,18.5,68.8,119,0,410.5,99.0
2025-11-29 07:59:41+00:00,6518,361.0,459.0,18.5,69.1,124,0,410.0,98.0
2025-11-29 08:02:41+00:00,6519,362.0,460.0,18.5,68.6,135,0,411.0,98.0
2025-11-29 08:05:41+00:00,6520,363.0,461.0,18.5,68.1,151,0,412.0,98.0
2025-11-29 08:08:41+00:00,6521,362.0,461.0,18.5,67.9,176,0,411.5,99.0
2025-11-29 08:11:41+00:00,6522,363.0,463.0,18.5,67.8,189,0,413.0,100.0
2025-11-29 08:14:41+00:00,6523,362.0,460.0,18.5,67.6,204,0,411.0,98.0
2025-11-29 08:17:41+00:00,6524,363.0,462.0,18.5,68.8,223,0,412.5,99.0
2025-11-29 08:20:41+00:00,6525,361.0,461.0,18.5,69.1,238,0,411.0,100.0
2025-11-29 08:23:41+00:00,6526,361.0,460.0,18.5,69.0,251,0,410.5,99.0
